name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Des Moines,2024-04-15,27.1,11,19.9,26.1,11,19.7,-0.4,27.1,0,0,0,,0,0,49.6,33.3,95,1012.2,17.8,15.7,217.8,19,9,10,2024-04-15T06:33:36,2024-04-15T19:55:51,0.25,Clear,Clear conditions throughout the day.,clear-day,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-16,24.3,15.8,19.1,24.3,15.8,19.1,10.3,59.7,12.135,100,45.83,rain,0,0,64.5,39.4,146.6,999.7,79.7,14.7,114.2,9.9,7,30,2024-04-16T06:32:03,2024-04-16T19:56:56,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-17,19,11.5,14.4,19,11.5,14.4,7.4,64.4,0.216,100,4.17,rain,0,0,68.1,43.8,278,1007.6,77.3,15.8,160.7,13.8,9,10,2024-04-17T06:30:31,2024-04-17T19:58:01,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDSM,72546014933,72546604938,KIKV,F8044,99999954902,C0005"
Des Moines,2024-04-18,12.9,7.1,10.2,12.9,3.8,9.2,5.5,74.1,8.135,100,41.67,rain,0,0,48.3,27.8,351,1018.7,77.1,13.4,79.9,7,7,10,2024-04-18T06:28:59,2024-04-18T19:59:07,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-19,14,1.1,7.8,14,-1.1,6,-2.5,51.4,0,0,0,,0,0,59.9,37.8,295.2,1023.9,34.2,15.9,221.9,19.3,10,10,2024-04-19T06:27:28,2024-04-19T20:00:12,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-20,9,0.7,5,6.3,-4.2,1.3,-4.7,49.9,0,0,0,,0,0,46.4,27.5,310.1,1027.3,69.4,16,124.7,10.7,4,10,2024-04-20T06:25:58,2024-04-20T20:01:18,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-21,16.9,0.3,8.7,16.9,-3.2,7.2,-4.8,43.1,0,0,0,,0,0,37.1,25.2,291.1,1024.5,5.1,15.9,239.1,20.6,10,10,2024-04-21T06:24:29,2024-04-21T20:02:23,0.43,Clear,Clear conditions throughout the day.,clear-day,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-22,21.3,4.7,13.8,21.3,1.5,13.1,0.2,40.3,0,0,0,,0,0,64,39.8,200.7,1013.8,56.7,15.7,170,14.8,8,10,2024-04-22T06:23:00,2024-04-22T20:03:28,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-23,20.6,8.7,15.7,20.6,7.8,15.6,2.6,44.4,0,0,0,,0,0,64.6,44.6,298.4,1011.2,36.2,15.4,245.6,21.1,9,10,2024-04-23T06:21:33,2024-04-23T20:04:34,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-24,18.6,6.4,12.7,18.6,4.3,12.2,1,48,0,0,0,,0,0,24.1,16.4,68.4,1022.2,17.8,15.5,256.2,22.1,10,10,2024-04-24T06:20:07,2024-04-24T20:05:39,0.53,Clear,Clear conditions throughout the day.,clear-day,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
